"closed_date","county_name","facility_address","facility_administrator","facility_capacity","facility_city","facility_name","facility_number","facility_state","facility_status","facility_telephone_number","facility_type","facility_zip","file_date","license_first_date","licensee","regional_office"
"","ALAMEDA","2407 DANA STREET","GRAY, TARA","40","BERKELEY","CORNERSTONE CHILDREN'S CENTER","10211169","CA","LICENSED","(510) 280-6126","INFANT CENTER","94704","5252025","1988-05-05T00:00:00","FIRST PRESBYTERIAN CHURCH OF BERKELEY","2"
"","ALAMEDA","40292 LESLIE STREET","PAYTON MCQUILLAN","112","FREMONT","YMCA OF THE EAST BAY Y-KIDS DURHAM","10211396","CA","LICENSED","(510) 683-9107","SCHOOL AGE DAY CARE CENTER","94538","5252025","1988-10-20T00:00:00","YMCA OF THE EAST BAY","52"
"2021-11-01T00:00:00","ALAMEDA","45135 S. GRIMMER BOULEVARD","NGUYEN, CHRISTABELLE","60","FREMONT","YMCA OF THE EAST BAY Y-KIDS WEIBEL","10211398","CA","CLOSED","(510) 683-9167","SCHOOL AGE DAY CARE CENTER","94539","5252025","1988-10-24T00:00:00","YMCA OF THE EAST BAY","52"
"2021-07-09T00:00:00","ALAMEDA","207 ALVARADO ROAD","ROGERS, ALEXIS","22","BERKELEY","MULBERRY SCHOOL (THE)","10211572","CA","CLOSED","(510) 540-0732","DAY CARE CENTER","94705","5252025","1988-09-30T00:00:00","CARLTON, VICTORIA JO","2"
"","ALAMEDA","405 EAST JACK LONDON BLVD","ROBIN ENG","5","LIVERMORE","NEW HORIZONS PRESCHOOL AND DAY CARE","10211680","CA","LICENSED","(925) 455-6082","INFANT CENTER","94551","5252025","1989-06-22T00:00:00","NEW HORIZONS NURSERY SCHOOL, INC.","52"
"2023-04-18T00:00:00","ALAMEDA","5880 THORNHILL DRIVE","MIMI ALBERT","140","OAKLAND","ADVENTURE TIME - THORNHILL","10211682","CA","CLOSED","(510) 339-9768","SCHOOL AGE DAY CARE CENTER","94611","5252025","1989-10-06T00:00:00","TULLER CORPORATION","2"
"2023-04-18T00:00:00","ALAMEDA","1757 MOUNTAIN BLVD.","CAMPOS, OSCAR","250","OAKLAND","ADVENTURE TIME - MONTCLAIR","10211683","CA","CLOSED","(510) 339-9149","SCHOOL AGE DAY CARE CENTER","94611","5252025","1989-10-06T00:00:00","TULLER CORPORATION","2"
"","ALAMEDA","341 PASEO GRANDE","ARMSTRONG, KAREN","60","SAN LORENZO","LOLLIPOP LANE PRE-SCHOOL","10211701","CA","LICENSED","(510) 481-2114","DAY CARE CENTER","94580","5252025","1989-06-09T00:00:00","LOLLIPOP LANE, INC.","52"
"","ALAMEDA","993 ESTUDILLO AVENUE","WOOD, PATRICIA","40","SAN LEANDRO","ST. JAMES CHRISTIAN PRE-SCHOOL","10211748","CA","LICENSED","(510) 895-9590","DAY CARE CENTER","94577","5252025","1989-03-23T00:00:00","SAINT JAMES LUTHERAN CHURCH","52"
"","ALAMEDA","2490 GROVE WAY","JENNIFER YOUNGBLOOD","126","CASTRO VALLEY","HIS GROWING GROVE","10211775","CA","LICENSED","(510) 581-5088","DAY CARE CENTER","94546","5252025","1989-02-15T00:00:00","FIRST PRESBYTERIAN CHURCH OF HAYWARD","52"
"","ALAMEDA","2490 GROVE WAY","JENNIFER YOUNGBLOOD","24","CASTRO VALLEY","HIS GROWING GROVE","10211776","CA","LICENSED","(510) 581-5088","INFANT CENTER","94546","5252025","1989-02-15T00:00:00","FIRST PRESBYTERIAN CHURCH OF HAYWARD","52"
"2023-04-26T00:00:00","ALAMEDA","525 MIDCREST ROAD","POTTER, NATALIE","200","OAKLAND","ADVENTURE TIME - CROCKER HIGHLANDS","10211796","CA","CLOSED","(510) 834-1578","SCHOOL AGE DAY CARE CENTER","94610","5252025","1989-10-06T00:00:00","TULLER CORPORATION","2"
"","ALAMEDA","380 ELMHURST STREET","ESCOTO, MARILYN","40","HAYWARD","ELMHURST DAY CARE & PRE-SCHOOL","10211849","CA","LICENSED","(510) 786-1289","SCHOOL AGE DAY CARE CENTER","94544","5252025","1989-08-03T00:00:00","ELMHURST BAPTIST CHURCH","52"
"2024-08-02T00:00:00","ALAMEDA","5199 BLACK AVENUE","NATALIE GLYNN","120","PLEASANTON","EXTENDED DAY CHILD CARE - WALNUT GROVE","10211857","CA","CLOSED","(925) 846-5519","SCHOOL AGE DAY CARE CENTER","94566","5252025","1989-09-16T00:00:00","EXTENDED DAY CHILD CARE CENTER","52"
"2024-04-09T00:00:00","ALAMEDA","800 MARYLIN AVENUE","COOK, MICHELLE","90","LIVERMORE","LARPD EXTENDED STUDENT SERVICES - MARYLIN","10211873","CA","CLOSED","(925) 960-2464","SCHOOL AGE DAY CARE CENTER","94550","5252025","1988-11-29T00:00:00","LIVERMORE AREA REC. & PARK DIST.","52"
"","ALAMEDA","2955 CLAREMONT AVENUE","THOMPSON, TROY","70","BERKELEY","KIDS IN MOTION","10211875","CA","LICENSED","(510) 549-9247","SCHOOL AGE DAY CARE CENTER","94705","5252025","1989-04-19T00:00:00","TROY THOMPSON","2"
"","ALAMEDA","1718 - 8TH STREET","LUCERO, YANCI","65","BERKELEY","BAHIA SCHOOL AGE PROGRAM","10211909","CA","LICENSED","(510) 524-7300","SCHOOL AGE DAY CARE CENTER","94710","5252025","1989-02-06T00:00:00","BAY AREA HISPANO INSTITUTE FOR ADVANCEMENT, INC.","2"
"","ALAMEDA","5280 IRENE WAY","ARIAM TELLEZ-DONALDSON","120","LIVERMORE","LARPD EXTENDED STUDENT SERVICES - ARROYO SECO","10211916","CA","LICENSED","(925) 960-2461","SCHOOL AGE DAY CARE CENTER","94550","5252025","1988-11-29T00:00:00","LIVERMORE AREA REC. & PARKS DIST.","52"
"","ALAMEDA","1671 FRANKFURT WAY","FARRISH, JESSICA","120","LIVERMORE","LARPD EXTENDED STUDENT SERVICES - SUNSET","10211917","CA","LICENSED","(925) 960-2469","SCHOOL AGE DAY CARE CENTER","94550","5252025","1989-08-04T00:00:00","LIVERMORE AREA REC. AND PARKS DIST.","52"
"","ALAMEDA","554 JACKSON AVENUE","RACHEL KARKAZIS","120","LIVERMORE","LARPD EXTENDED STUDENT SERVICES - JACKSON","10211918","CA","LICENSED","(925) 960-2463","SCHOOL AGE DAY CARE CENTER","94550","5252025","1988-11-29T00:00:00","LIVERMORE AREA REC. AND PARKS DIST.","52"
"","ALAMEDA","8435 DAVONA DRIVE","NATALIA,GLYNN","145","DUBLIN","EXTENDED DAY CHILD CARE - MURRAY SCHOOL","10211960","CA","LICENSED","(925) 829-4043","SCHOOL AGE DAY CARE CENTER","94568","5252025","1989-10-06T00:00:00","EXTENDED DAY CHILD CARE CENTER, INC.","52"
"2020-06-12T00:00:00","ALAMEDA","925 SCHAFER ROAD","KHALIL, SHAMSHAD","20","HAYWARD","CFCS HEAD START - GLASSBROOK","10212000","CA","CLOSED","(510) 732-6228","DAY CARE CENTER","94544","5252025","1990-02-23T00:00:00","CFCS HEAD START PROGRAM, INC.","52"
"","ALAMEDA","900 FALLON STREET","ERICA HARRELL","12","OAKLAND","LANEY COLLEGE CHILDREN'S CENTER","10212101","CA","INACTIVE","(510) 464-3575","INFANT CENTER","94607","5252025","1989-12-04T00:00:00","PERALTA COMMUNITY COLLEGE DISTRICT","2"
"","ALAMEDA","12500 CAMPUS DRIVE","WANDSCHNEIDER,S","12","OAKLAND","MERRITT COLLEGE CHILDREN'S CENTER","10212103","CA","INACTIVE","(510) 531-4911","INFANT CENTER","94619","5252025","1989-12-04T00:00:00","PERALTA COMMUNITY COLLEGE DISTRICT","2"
"","ALAMEDA","1640 HOPKINS STREET","CANDACE MARTINEZ","66","BERKELEY","MUSTARD SEED PRESCHOOL","10212123","CA","LICENSED","(510) 527-6627","DAY CARE CENTER","94707","5252025","1989-07-28T00:00:00","BERKELEY COVENANT CHURCH","2"
"2022-06-30T00:00:00","ALAMEDA","460 WEST GRAND AVENUE","TILLMAN, GLORIA","37","OAKLAND","NEW DAY PRESCHOOL & LEARNING CTR., METROPOLITAN","10212175","CA","CLOSED","(510) 465-8591","DAY CARE CENTER","94612","5252025","1989-08-23T00:00:00","TILLMAN, GLORIA AND COTTEN, HENRY & LEILANI","2"
"","ALAMEDA","2407 DANA STREET","GRAY, TARA","72","BERKELEY","CORNERSTONE CHILDREN'S CENTER","10212245","CA","LICENSED","(510) 280-6126","DAY CARE CENTER","94704","5252025","1989-10-20T00:00:00","FIRST PRESBYTERIAN CHURCH OF BERKELEY","2"
"","ALAMEDA","39600 CEDAR BOULEVARD","MICHELLE SILVA","174","NEWARK","CHALLENGER SCHOOL","10212301","CA","LICENSED","(510) 770-1771","DAY CARE CENTER","94560","5252025","1989-10-24T00:00:00","CHALLENGER SCHOOLS","52"
"","ALAMEDA","4238 HOWE STREET","MIAKA HILL","25","OAKLAND","ST. LEO'S PRE-KINDERGARTEN","10212304","CA","LICENSED","(510) 654-7828","DAY CARE CENTER","94611","5252025","1990-03-02T00:00:00","ROMAN CATHOLIC WELFARE CORPORATION OF OAKLAND, THE","2"
"","ALAMEDA","3350 HOPYARD ROAD","KAREN BERRY","76","PLEASANTON","ST. CLARE'S CHRISTIAN PRESCHOOL","10212344","CA","LICENSED","(925) 462-0938","DAY CARE CENTER","94588","5252025","1989-08-30T00:00:00","EPISCOPAL BISHOP OF CALIFORNIA, A CORP. SOLE, THE","52"
"","ALAMEDA","5701 THORNHILL DRIVE","GREEN,IONA","85","OAKLAND","SMILES DAY SCHOOL","10212422","CA","LICENSED","(510) 339-9660","DAY CARE CENTER","94611","5252025","1990-04-12T00:00:00","SMILES DAY SCHOOL","2"
"","ALAMEDA","2228 EAST 15TH STREET","JIMINEZ, LOURDES","24","OAKLAND","OAKLAND HEAD START - SAN ANTONIO","10212475","CA","LICENSED","(510) 535-5639","DAY CARE CENTER","94606","5252025","1989-10-26T00:00:00","CITY OF OAKLAND","2"
"","ALAMEDA","2425 ATHERTON STREET","ALEXANDER, LEVATON","56","BERKELEY","UCB - HAROLD E. JONES CHILD STUDY CTR/CHILDCARE","10212490","CA","LICENSED","(510) 643-5449","DAY CARE CENTER","94704","5252025","1990-01-11T00:00:00","UNIVERSITY OF CALIFORNIA, BERKELEY","2"
"","ALAMEDA","5723 OAK GROVE AVENUE","HORVATH, CSILLA","28","OAKLAND","MY OWN MONTESSORI SCHOOL","10212497","CA","LICENSED","(510) 652-5979","DAY CARE CENTER","94618","5252025","1989-10-02T00:00:00","MONTESSORI SCHOOL OF MOSSWOOD PARK, INC.","2"
"","ALAMEDA","3518-3546 LAKESHORE AVENUE","THOMPSON, RAE RITA F","65","OAKLAND","LAKESHORE CHILDREN'S CENTER","10212559","CA","LICENSED","(510) 893-4048","SCHOOL AGE DAY CARE CENTER","94610","5252025","1990-01-12T00:00:00","LAKESHORE AVENUE BAPTIST CHURCH, INC.","2"
"","ALAMEDA","4760 THORNTON AVENUE","JIMENEZ, NATHANIEL","197","FREMONT","FREMONT CHRISTIAN PRESCHOOL","10212589","CA","LICENSED","(510) 744-2260","DAY CARE CENTER","94536","5252025","1990-03-20T00:00:00","FIRST ASSEMBLY OF GOD OF FREMONT","52"
"","ALAMEDA","47100 FERNALD STREET","VISCARRA, IVONNE","84","FREMONT","YMCA OF THE EAST BAY Y-KIDS JAMES LEITCH","10212689","CA","LICENSED","(510) 683-9147","SCHOOL AGE DAY CARE CENTER","94539","5252025","1990-07-19T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","21201 INDEPENDENT SCHOOL ROAD","BREWER, TAMMY","150","CASTRO VALLEY","ADVENTURE TIME - INDEPENDENT","10212693","CA","LICENSED","(510) 733-9134","SCHOOL AGE DAY CARE CENTER","94552","5252025","1990-05-04T00:00:00","TULLER CORPORATION, THE","52"
"","ALAMEDA","5100 VANNOY AVENUE","AMANDA DENNIS","130","CASTRO VALLEY","ADVENTURE TIME - VANNOY","10212695","CA","LICENSED","(510) 733-0635","SCHOOL AGE DAY CARE CENTER","94546","5252025","1990-04-23T00:00:00","TULLER CORPORATION","52"
"2022-11-08T00:00:00","ALAMEDA","100 LAKE AVENUE","NORMART, SARAH","44","PIEDMONT","PIEDMONT SCHOOLMATES - BEACH","10212768","CA","CLOSED","(510) 420-3077","SCHOOL AGE DAY CARE CENTER","94611","5252025","1990-03-26T00:00:00","PIEDMONT RECREATION DEPARTMENT","2"
"","ALAMEDA","2644 SOMERSET AVE. + PORTABLE.","LUDKE, DENISE","85","CASTRO VALLEY","KIDS CARE PLUS - STANTON","10212832","CA","LICENSED","(510) 733-0775","SCHOOL AGE DAY CARE CENTER","94546","5252025","1990-09-20T00:00:00","KIDS CARE PLUS","52"
"","ALAMEDA","1399 ALMOND AVENUE","REBECCA HESTER","80","LIVERMORE","LLESA CHILDREN'S CENTER","10212904","CA","LICENSED","(925) 424-0507","SCHOOL AGE DAY CARE CENTER","94550","5252025","1990-07-24T00:00:00","LLESA, INC.","52"
"2020-06-12T00:00:00","ALAMEDA","14811 JUNIPER STREET","CHIU, SARAH","30","SAN LEANDRO","CFCS HEAD START - MADISON","10212907","CA","CLOSED","(510) 483-2924","DAY CARE CENTER","94579","5252025","1990-07-31T00:00:00","CFCS HEAD START PROGRAM, INC.","52"
"2021-09-15T00:00:00","ALAMEDA","3900 35TH AVENUE","HOLT, LINDA","42","OAKLAND","PILGRIM'S ENRICHMENT & PRESCHOOL PROGRAM","10212910","CA","CLOSED","(510) 531-3715","DAY CARE CENTER","94619","5252025","1990-09-08T00:00:00","PILGRIM EVANGELICAL LUTHERAN CHURCH","2"
"2021-09-15T00:00:00","ALAMEDA","3900 35TH AVENUE","HOLT, LINDA","30","OAKLAND","PILGRIM'S ENRICHMENT & PRESCHOOL PROGRAM","10212911","CA","CLOSED","(510) 531-3715","SCHOOL AGE DAY CARE CENTER","94619","5252025","1990-09-18T00:00:00","PILGRIM EVANGELICAL LUTHERAN CHURCH","2"
"","ALAMEDA","2700 BUENA VISTA AVE.","SMITH, ANGELA","86","ALAMEDA","ALAMEDA ISLAND KIDS AT EDISON SCHOOL","10213003","CA","LICENSED","(510) 769-1975","SCHOOL AGE DAY CARE CENTER","94501","5252025","1990-01-12T00:00:00","GIRLS INC. OF THE ISLAND CITY","2"
"","ALAMEDA","20111 MARSHALL ST.","GABRIELA HERNANDEZ","60","CASTRO VALLEY","YMCA OF THE EAST BAY Y-KIDS MARSHALL","10213008","CA","LICENSED","(510) 581-4996","SCHOOL AGE DAY CARE CENTER","94546","5252025","1991-04-12T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","20185 SAN MIGUEL AVENUE","ROSE KEKAULA-AKOTEU","40","CASTRO VALLEY","YMCA OF THE EAST BAY Y-KIDS CASTRO VALLEY","10213011","CA","LICENSED","(510) 881-4458","SCHOOL AGE DAY CARE CENTER","94546","5252025","1990-10-10T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","47370 WARM SPRINGS BLVD.","DE JESUS DIAZ, MARIA","49","FREMONT","YMCA OF THE EAST BAY Y-KIDS WARM SPRINGS","10213033","CA","LICENSED","(510) 683-9165","SCHOOL AGE DAY CARE CENTER","94539","5252025","1990-07-19T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","1086 - 8TH STREET","SHAHEED, KATHLEEN","46","OAKLAND","ST. VINCENT'S DAY HOME","10213211","CA","LICENSED","(510) 832-8324","SCHOOL AGE DAY CARE CENTER","94607","5252025","2001-05-17T00:00:00","SHAHEED, KATE","2"
"","ALAMEDA","2929 COOLIDGE AVENUE","CHRISTA EDWARDS","38","OAKLAND","BLUESKIES FOR CHILDREN - HEDCO INFANT/TODDLER CTR","10213219","CA","LICENSED","(510) 261-1076","INFANT CENTER","94602","5252025","1990-09-17T00:00:00","BLUESKIES FOR CHILDREN, INC.","2"
"2022-06-01T00:00:00","ALAMEDA","30 MARGUERITE DRIVE","CECIL, MEGAN","120","OAKLAND","ADVENTURE TIME - HILLCREST","10213235","CA","CLOSED","(510) 652-4242","SCHOOL AGE DAY CARE CENTER","94618","5252025","1990-09-21T00:00:00","TULLER CORPORATION","2"
"","ALAMEDA","800 MARYLIN AVENUE","ELKINS, LAKSHMI","60","LIVERMORE","CAPE - WM. ORMAND III EARLY ED. CTR.","10213356","CA","LICENSED","(925) 606-1175","DAY CARE CENTER","94550","5252025","1990-12-20T00:00:00","C.A.P.E., INC.","52"
"","ALAMEDA","4671 CHABOT DRIVE","IMELDA ACOSTA","136","PLEASANTON","HACIENDA CHILD DEVELOPMENT CENTER","10213410","CA","LICENSED","(925) 463-2885","DAY CARE CENTER","94588","5252025","1992-04-16T00:00:00","EARLY LEARNING INSTITUTE, A CALIFORNIA CORP.","52"
"","ALAMEDA","4671 CHABOT DRIVE","IMELDA ACOSTA","52","PLEASANTON","HACIENDA CHILD DEVELOPMENT CENTER","10213411","CA","LICENSED","(925) 463-2885","INFANT CENTER","94588","5252025","1992-04-16T00:00:00","EARLY LEARNING INSTITUTE, A CALIFORNIA CORP.","52"
"2024-06-10T00:00:00","ALAMEDA","16053 ASHLAND AVENUE","DUNAHOE KENNETH","19","SAN LORENZO","LIGHTHOUSE KIDDIE KINGDOM","10213461","CA","CLOSED","(510) 278-9386","DAY CARE CENTER","94580","5252025","1990-11-15T00:00:00","GOSPEL LIGHTHOUSE UNITED PENTECOSTAL CHURCH","52"
"","ALAMEDA","5610 & 5616 BROADWAY","O'VALLE, SANDI ZORINICH","56","OAKLAND","ROCKRIDGE MONTESSORI SCHOOL","10213520","CA","LICENSED","(510) 652-7021","DAY CARE CENTER","94618","5252025","1991-01-15T00:00:00","ROCKRIDGE MONTESSORI CHILDREN'S HOUSE, INC.","2"
"2022-11-08T00:00:00","ALAMEDA","301 WILDWOOD AVENUE","WEIDKAMP, SENA","40","PIEDMONT","PIEDMONT SCHOOLMATES - WILDWOOD","10213568","CA","CLOSED","(510) 420-3076","SCHOOL AGE DAY CARE CENTER","94611","5252025","1991-12-02T00:00:00","PIEDMONT CITY OF, RECREATION DEPARTMENT","2"
"2022-11-08T00:00:00","ALAMEDA","323 HIGHLAND","MURPHY, MICHAEL","50","PIEDMONT","PIEDMONT SCHOOLMATES - HAVENS","10213704","CA","CLOSED","(510) 420-3078","DAY CARE CENTER","94611","5252025","1991-12-09T00:00:00","PIEDMONT RECREATION DEPT","2"
"","ALAMEDA","42000 PASEO PADRE PARKWAY","JACOB, ANNIE","22","FREMONT","GAN SAMEACH NURSERY SCHOOL","10213705","CA","LICENSED","(510) 651-5833","DAY CARE CENTER","94539","5252025","1991-10-09T00:00:00","TEMPLE BETH TORAH","52"
"","ALAMEDA","993 ESTUDILLO","WOOD, PATRICIA","45","SAN LEANDRO","ST. JAMES CHRISTIAN SCHOOLS","10213750","CA","LICENSED","(510) 895-9590","SCHOOL AGE DAY CARE CENTER","94577","5252025","1991-07-25T00:00:00","SAINT JAMES LUTHERAN CHURCH","52"
"","ALAMEDA","2133 CENTRAL AVENUE","WILSON, EMERALD","60","ALAMEDA","WEE CARE PRESCHOOL AND CHILD CARE","10213754","CA","LICENSED","(510) 523-7858","DAY CARE CENTER","94501","5252025","1991-06-05T00:00:00","CENTRAL BAPTIST CHURCH","2"
"","ALAMEDA","2133 CENTRAL AVENUE","WILSON, EMERALD","24","ALAMEDA","WEE CARE PRESCHOOL AND CHILD CARE","10213755","CA","LICENSED","(510) 523-7858","INFANT CENTER","94501","5252025","1991-06-05T00:00:00","CENTRAL BAPTIST CHURCH","2"
"","ALAMEDA","1220 - 53RD STREET","GARLAND,DESIREE","90","EMERYVILLE","EMERYVILLE CHILD DEVELOPMENT CENTER","10213812","CA","LICENSED","(510) 596-4343","DAY CARE CENTER","94608","5252025","1991-08-19T00:00:00","CITY OF EMERYVILLE","2"
"","ALAMEDA","1220 53RD STREET","GARLAND, DESIREE","28","EMERYVILLE","EMERYVILLE CHILD DEVELOPMENT CENTER","10213813","CA","LICENSED","(510) 596-4343","INFANT CENTER","94608","5252025","1991-08-19T00:00:00","CITY OF EMERYVILLE","2"
"","ALAMEDA","5000 MACARTHUR BLVD.","BROWN, DEBRA","54","OAKLAND","MILLS COLLEGE CHILDREN'S SCHOOL","10213815","CA","LICENSED","(510) 430-2118","DAY CARE CENTER","94613","5252025","1992-05-25T00:00:00","MILLS COLLEGE","2"
"","ALAMEDA","5000 MACARTHUR BLVD.","BROWN, DEBRA","13","OAKLAND","MILLS COLLEGE CHILDREN'S SCHOOL","10213816","CA","LICENSED","(510) 430-2118","INFANT CENTER","94613","5252025","1992-05-25T00:00:00","MILLS COLLEGE","2"
"2022-06-01T00:00:00","ALAMEDA","4215 LACRESTA AVENUE","MIMI ALBERT","75","OAKLAND","ADVENTURE TIME - GLENVIEW ELEMENTARY SCHOOL","10213866","CA","CLOSED","(510) 530-6081","SCHOOL AGE DAY CARE CENTER","94602","5252025","1991-05-28T00:00:00","TULLER CORPORATION","2"
"2024-08-05T00:00:00","ALAMEDA","505 DRISCOLL ROAD","AMY LEE","150","FREMONT","BRIDGES COMMUNITY CHURCH - LITTLE LAMB MINISTRIES","10213888","CA","CLOSED","(510) 656-1359","DAY CARE CENTER","94539","5252025","1991-08-29T00:00:00","BRIDGES COMMUNITY CHURCH LITTLE LAMB MINISTRY","52"
"","ALAMEDA","14795 WASHINGTON AVENUE","YOUSSEF, MARIAN","111","SAN LEANDRO","MONTESSORI SCHOOL AT WASHINGTON AVENUE","10213903","CA","LICENSED","(510) 357-8432","DAY CARE CENTER","94578","5252025","1991-06-14T00:00:00","RIGG, PAMELA ZELL","52"
"","ALAMEDA","2601 PARKSIDE DRIVE","SANDERS, VALINA","115","FREMONT","ADVENTURE TIME - PARKMONT","10214002","CA","LICENSED","(510) 713-2011","SCHOOL AGE DAY CARE CENTER","94536","5252025","1992-04-09T00:00:00","TULLER CORPORATION","52"
"","ALAMEDA","37944 FARWELL DR","PATRICIA SILVA","115","FREMONT","ADVENTURE TIME - MATTOS","10214003","CA","LICENSED","(510) 713-2158","SCHOOL AGE DAY CARE CENTER","94536","5252025","1992-04-28T00:00:00","TULLER CORPORATION","52"
"","ALAMEDA","401 JACK LONDON BLVD.","JEANELLY MORALES","120","LIVERMORE","LARPD EXTENDED STUDENT SERVICE - RANCHO","10214126","CA","LICENSED","(925) 960-2467","SCHOOL AGE DAY CARE CENTER","94550","5252025","1992-03-12T00:00:00","LIVERMORE AREA RECREATION & PARK DISTRICT","52"
"","ALAMEDA","1001 ELAINE AVE.","SHEILA MCGUIRE","120","LIVERMORE","LARPD EXTENDED STUDENT SERVICE - MICHELL","10214127","CA","LICENSED","(925) 960-2465","SCHOOL AGE DAY CARE CENTER","94550","5252025","1997-01-23T00:00:00","LIVERMORE AREA REC. & PARK DISTRICT","52"
"","ALAMEDA","3636 DIMOND AND 3625 FRUITVALE","LETTIS, NATASHA","74","OAKLAND","OAKLAND MONTESSORI SCHOOL","10214163","CA","LICENSED","(510) 482-3111","DAY CARE CENTER","94611","5252025","1992-10-13T00:00:00","OAKLAND MONTESSORI ELEMENTARY SCHOOL, INC.","2"
"","ALAMEDA","1701 EAST 19TH STREET","CHEN, TERRY","18","OAKLAND","OAKLAND HEAD START - SAN ANTONIO PARK","10214204","CA","LICENSED","(510) 535-5609","DAY CARE CENTER","94606","5252025","1991-09-19T00:00:00","CITY OF OAKLAND","2"
"","ALAMEDA","1907 HARMON AVENUE","UFOEGBUNE, VERONICA","20","BERKELEY","EPHESIAN CHILDREN'S CENTER","10214249","CA","LICENSED","(510) 653-2984","DAY CARE CENTER","94703","5252025","1991-11-12T00:00:00","EPHESIAN CHILDREN'S CENTER","2"
"","ALAMEDA","1907 HARMON AVENUE","MCDONALD, NEWT","16","BERKELEY","EPHESIAN CHILDREN'S CENTER","10214250","CA","LICENSED","(510) 653-2984","SCHOOL AGE DAY CARE CENTER","94703","5252025","1991-11-12T00:00:00","EPHESIAN CHILDREN'S CENTER","2"
"","ALAMEDA","33700 ALVARADO - NILES ROAD","ROMO, ELIZABETH","63","UNION CITY","LITTLE PEOPLES PRESCHOOL & DAY CARE","10214282","CA","LICENSED","(510) 489-8650","DAY CARE CENTER","94587","5252025","1992-02-21T00:00:00","APOSTOLIC ASSEMBLY OF THE FAITH IN C. JESUS, INC.","52"
"","ALAMEDA","3650 DIMOND AVE.","HITES, LESLIE","150","OAKLAND","RENAISSANCE INTERNATIONAL SCHOOL, THE","10214382","CA","LICENSED","(510) 531-8566","DAY CARE CENTER","94602","5252025","1992-11-19T00:00:00","HITES, LESLIE ANN","2"
"","ALAMEDA","4457 SENECA PARK AVENUE","SAHOTA, RAJWINDER","37","FREMONT","KIDANGO - MARIE KAISER INFANT CENTER","10214395","CA","LICENSED","(510) 608-4843","INFANT CENTER","94538","5252025","1992-03-11T00:00:00","KIDANGO INC.","52"
"2021-06-03T00:00:00","ALAMEDA","1190 DAVIS STREET","LANGHAM, SHEILA VAILS","60","SAN LEANDRO","DAVIS STREET CHILD CARE CENTER","10214436","CA","CLOSED","(510) 635-5437","DAY CARE CENTER","94577","5252025","1992-06-01T00:00:00","DAVIS STREET COMMUNITY CENTER INC., THE","52"
"","ALAMEDA","36700 SAN PEDRO DRIVE","BRENDA BETHANCOURT","24","FREMONT","FUSD - CABRILLO STATE PRESCHOOL","10214464","CA","LICENSED","(510) 792-3015","DAY CARE CENTER","94536","5252025","1992-03-26T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"2023-06-01T00:00:00","ALAMEDA","40292 LESLIE STREET","VERA, MARIA","24","FREMONT","FUSD - DURHAM STATE PRESCHOOL","10214465","CA","CLOSED","(510) 656-6360","DAY CARE CENTER","94538","5252025","1992-03-12T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"2022-07-07T00:00:00","ALAMEDA","24823 SOTO ROAD","CORBETT, LAURA","47","HAYWARD","HUSD CHILD DEV. PROGRAM - MUIR","10214550","CA","CLOSED","(510) 582-1792","DAY CARE CENTER","94541","5252025","1992-07-30T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"2022-07-05T00:00:00","ALAMEDA","27211 TYRRELL","MCEWEN, TERESA","48","HAYWARD","HUSD CHILD DEV. PROGRAM - SHEPHERD","10214551","CA","CLOSED","(510) 783-1182","DAY CARE CENTER","94544","5252025","1992-05-11T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"2022-07-05T00:00:00","ALAMEDA","520 JEFFERSON STREET","REED, FRANCESCA","24","HAYWARD","HUSD CHILD DEV. PROGRAM - BOWMAN","10214552","CA","CLOSED","(510) 582-1743","DAY CARE CENTER","94544","5252025","1992-05-18T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"2021-09-01T00:00:00","ALAMEDA","585 WILLOW AVENUE","MORENO, YOLANDA","24","HAYWARD","HUSD CHILD DEV. PROGRAM - CHERRYLAND","10214554","CA","CLOSED","(510) 582-1737","DAY CARE CENTER","94541","5252025","1992-06-18T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"2022-06-06T00:00:00","ALAMEDA","7890 OXBOW LANE","PAGNINI, POLLY","34","DUBLIN","TOTS UNIVERSITY","10214680","CA","CLOSED","(925) 833-9002","DAY CARE CENTER","94568","5252025","1992-07-13T00:00:00","PAGNINI, POLLY","52"
